1040,"Adblade","https://www.adblade.com/doc/privacy","adblade.com adiant.com av.adblade.com dmp.adblade.com pixel.adblade.com static-cdn.adblade.com web.adblade.com"
1046,"Singular Labs Inc.","https://www.singular.net/privacy-policy/","ad.apsalar.com c.singular.net e.apsalar.com i.singular.net i.sng.link nike.sng.link"
1051,"Netquest","https://www.nicequest.com/us/privacy","ck.nicequest.com ck.ntq-partnership.com mpc.nicequest.com mpc.ntq-partnership.com nicequest.com ntq-partnership.com"
1053,"Mixmarket Affiliate Network","http://mixmarket.biz/confidential/","gl.mixmarket.biz is.mixmarket.biz mcl.mixmarket.biz mis.mixmarket.biz ucl.mixmarket.biz"
1067,"Mail.ru","https://help.mail.ru/mail-help/UA","ad.mail.ru d.mradx.net mail.ru mradx.net r.mail.ru r.mradx.net r3.mail.ru rs.mail.ru rtb-moscow.mail.ru t.mail.ru"
1085,"activecore","https://www.activecore.jp/privacy-policy/","imp21.a-cast.jp imp22.a-cast.jp imp23.a-cast.jp ppz01.a-cast.jp ppz0x.a-cast.jp ppz21.a-cast.jp ppz31.a-cast.jp"
1092,"Walmart","https://corporate.walmart.com/privacy-security/walmart-privacy-policy","affil.walmart.com beacon.walmart.com displayads.walmart.com grocery.walmart.com i.walmartimages.com photos3.walmart.com www.walmart.com"
1095,"Manage.com","https://www.manage.com/privacy-policy/","adx-apac-bidder.manage.com adx-east-bidder.manage.com adx-eu-bidder.manage.com adx-west-bidder.manage.com adxopenrtb-east-bidder.manage.com am.manage.com api.manage.com catalog-bidder.manage.com cdn.manage.com connect.manage.com corp-dev.manage.com e.manage.com manage.com monarch.manage.com my.manage.com restapi.manage.com t.manage.com vpn01.manage.com vpn02.manage.com"
1097,"Cloudflare","https://www.cloudflare.com/security-policy/","cdnjs.cloudflare.com cloudflareinsights.com cloudflarestream.com customer-58i90ucm80l5tcmi.cloudflarestream.com customer-pp0t2fahc1hu8o6o.cloudflarestream.com embed.cloudflarestream.com embed.videodelivery.net iframe.cloudflarestream.com static.cloudflareinsights.com stats.cloudflarestream.com stats.videodelivery.net videodelivery.net watch.cloudflarestream.com"
1099,"Brainworkz","https://brainworks.pl/index.php?option=com_content&view=article&id=83","adsequence.com adsequence.pl dc.adsequence.com dc.adsequence.pl"
1107,"TROVIT","https://corporate.trovit.com/politica-de-privacidad","allas.trovit.hu araba.trovit.com.tr at.trovit.com auta.trovit.cz auto.trovit.be auto.trovit.pt autos.trovit.be autos.trovit.ch autos.trovit.cl autos.trovit.co.cr autos.trovit.com.ec autos.trovit.com.pa autos.trovit.com.pe autos.trovit.com.uy autos.trovit.nl autos.trovitargentina.com.ar bil.trovit.no bilar.trovit.se biler.trovit.dk bostader.trovit.se car.trovit.co.za carros.trovit.co.ve carros.trovit.com.br carros.trovit.com.co cars.trovit.ae cars.trovit.ca cars.trovit.co.nz cars.trovit.co.uk cars.trovit.com cars.trovit.com.pk cars.trovit.com.qa cars.trovit.ie cars.trovit.my cars.trovit.ng cars.trovit.ph casa.trovit.pt casas.trovit.cl casas.trovit.co.cr casas.trovit.co.ve casas.trovit.com.co casas.trovit.com.ec casas.trovit.com.pa casas.trovit.com.pe casas.trovit.com.uy casas.trovit.es casas.trovitargentina.com.ar case.trovit.ro daire.trovit.com.tr de.trovit.com distribution.trovit.com domovy.trovit.cz eg.trovit.com eiendom.trovit.no empleo.trovit.cl empleo.trovit.co.cr empleo.trovit.co.ve empleo.trovit.com.co empleo.trovit.com.ec empleo.trovit.com.pa empleo.trovit.com.uy empleo.trovit.es empleo.trovitargentina.com.ar empleos.trovit.com.pe emploi.trovit.be emploi.trovit.fr emploi.trovit.lu emploi.trovit.ma emprego.trovit.pt empregos.trovit.com.br fangzi.trovit.com.tw fudosan.trovit.jp gongzuo.trovit.com.tw hjem.trovit.dk homes.trovit.co.uk homes.trovit.co.za homes.trovit.com homes.trovit.com.hk homes.trovit.com.pk homes.trovit.com.qa homes.trovit.my homes.trovit.ng homes.trovit.ph huizen.trovit.be huizen.trovit.nl immo.trovit.be immo.trovit.fr immo.trovit.lu immobilien.trovit.ch immobilier.trovit.ma imoveis.trovit.com.br ingatlan.trovit.hu isler.trovit.com.tr jarmu.trovit.hu job.trovit.com jobb.trovit.no jobb.trovit.se jobs.trovit.ae jobs.trovit.ca jobs.trovit.ch jobs.trovit.co.nz jobs.trovit.co.uk jobs.trovit.co.za jobs.trovit.com.hk jobs.trovit.com.pk jobs.trovit.com.qa jobs.trovit.com.sg jobs.trovit.dk jobs.trovit.ie jobs.trovit.my jobs.trovit.ng jobs.trovit.ph kendaraan.trovit.co.id kuruma.trovit.jp kyujin.trovit.jp lowongan.trovit.co.id masini.trovit.ro mieszkania.trovit.pl nhadat.trovit.com.vn oto.trovit.com.vn praca.trovit.pl prace.trovit.cz productos.trovit.es products.trovit.co.uk produit.trovit.fr produtos.trovit.com.br property.trovit.ae property.trovit.ca property.trovit.co.nz property.trovit.com.sg property.trovit.ie qiche.trovit.com.tw ru.trovit.com rumah.trovit.co.id sa.trovit.com samochody.trovit.pl slujbe.trovit.ro th.trovit.com trovit.ae trovit.be trovit.ca trovit.ch trovit.cl trovit.co.cr trovit.co.id trovit.co.nz trovit.co.uk trovit.co.ve trovit.co.za trovit.com trovit.com.br trovit.com.co trovit.com.ec trovit.com.hk trovit.com.kw trovit.com.pa trovit.com.pe trovit.com.pk trovit.com.qa trovit.com.sg trovit.com.tr trovit.com.tw trovit.com.uy trovit.com.vn trovit.cz trovit.dk trovit.es trovit.fr trovit.hu trovit.ie trovit.jp trovit.lu trovit.ma trovit.my trovit.ng trovit.nl trovit.no trovit.ph trovit.pl trovit.ro trovit.se trovitargentina.com.ar ua.trovit.com vacatures.trovit.be vacatures.trovit.nl vieclam.trovit.com.vn voiture.trovit.fr voiture.trovit.lu voiture.trovit.ma"
1135,"LendGo & Innovative Metrics","https://ads.innovativeadserver.com/gdrp","ads.innovativeadserver.com ads2.innovativeadserver.com data.innovativemetrics.com"
1143,"Audience2Media","https://www.audience2media.com/privacy","ads.audience2media.com img.nui.media secureads.audience2media.com"
